brazil58_p3_f50_lH  	 4171	22940	    3	   57	   94	  60383.0	  60383.0	CTSP_1         	H CTSP1        	   12.2410	 61252.000	 21286.000	    1	
brazil58_p3_f50_lL  	 2085	22940	    3	   57	   94	  60667.0	  60492.0	CTSP_1         	H CTSP1        	   12.4080	 61252.000	 21286.000	    1	
brazil58_p3_f50_lM  	 3128	22940	    3	   57	   94	  60395.0	  60383.0	CTSP_1         	H CTSP1        	   12.1940	 61252.000	 21286.000	    1	
brazil58_p3_f70_lH  	 4837	26604	    3	   57	  129	  70789.0	  70754.0	CTSP_1         	H CTSP1        	   11.7700	 72397.000	 24377.000	    1	
brazil58_p3_f70_lL  	 2418	26604	    3	   57	  129	  70990.0	  70931.0	CTSP_1         	H CTSP1        	   11.2730	 72397.000	 24377.000	    1	
brazil58_p3_f70_lM  	 3627	26604	    3	   57	  129	  70990.0	  70766.0	CTSP_1         	H CTSP1        	   11.5100	 72397.000	 24377.000	    1	
brazil58_p3_f90_lH  	 5031	27673	    3	   57	  153	  72267.0	  72267.0	CTSP_1         	H CTSP1        	   13.5820	 72611.000	 25195.000	    1	
brazil58_p3_f90_lL  	 2515	27673	    3	   57	  153	  72337.0	  72267.0	CTSP_1         	H CTSP1        	   12.2540	 72611.000	 25195.000	    1	
brazil58_p3_f90_lM  	 3773	27673	    3	   57	  153	  72267.0	  72267.0	CTSP_1         	H CTSP1        	   11.0970	 72611.000	 25195.000	    1	
brazil58_p5_f50_lH  	 4392	24159	    5	   57	  142	 105696.0	 105657.0	CTSP_1         	H CTSP1        	   11.4570	108341.000	 22440.000	    1	
