gr96_p3_f50_lH      	 8567	47122	    3	   95	  157	 120412.0	 120388.0	CTSP_1         	H CTSP1        	  146.5710	129790.000	 45932.000	    1	
gr96_p3_f50_lL      	 4283	47122	    3	   95	  157	 128734.0	 120412.0	CTSP_1         	H CTSP1        	  146.1800	132003.000	 45919.000	    1	
gr96_p3_f50_lM      	 6425	47122	    3	   95	  157	 121320.0	 120412.0	CTSP_1         	H CTSP1        	  145.5080	129790.000	 45932.000	    1	
gr96_p3_f70_lH      	 9598	52789	    3	   95	  202	 143259.0	 143259.0	CTSP_1         	H CTSP1        	  146.2170	148003.000	 51247.000	    1	
gr96_p3_f70_lL      	 4799	52789	    3	   95	  202	 145859.0	 145859.0	CTSP_1         	H CTSP1        	  146.0570	148003.000	 51247.000	    1	
gr96_p3_f70_lM      	 7198	52789	    3	   95	  202	 143563.0	 143259.0	CTSP_1         	H CTSP1        	  145.5550	148003.000	 51247.000	    1	
gr96_p3_f90_lH      	10930	60115	    3	   95	  268	 159376.0	 159376.0	CTSP_1         	H CTSP1        	  145.0070	161154.000	 54916.000	    1	
gr96_p3_f90_lL      	 5465	60115	    3	   95	  268	 159847.0	 159763.0	CTSP_1         	H CTSP1        	  145.3930	161154.000	 54916.000	    1	
gr96_p3_f90_lM      	 8197	60115	    3	   95	  268	 159700.0	 159376.0	CTSP_1         	H CTSP1        	  145.1580	161154.000	 54916.000	    1	
gr96_p5_f50_lH      	 9118	50153	    5	   95	  243	 207842.0	 205028.0	CTSP_1         	H CTSP1        	  145.1520	216009.000	 46928.000	    1	
gr96_p5_f50_lL      	 4559	50153	    5	   95	  243	 214140.0	 205579.0	CTSP_1         	H CTSP1        	  145.4530	       INF	       INF	    0	
gr96_p5_f50_lM      	 6839	50153	    5	   95	  243	 210405.0	 205467.0	CTSP_1         	H CTSP1        	  145.2460	223522.000	 46976.000	    1	
gr96_p5_f70_lH      	 9735	53544	    5	   95	  355	 237107.0	 236903.0	CTSP_1         	H CTSP1        	  144.9820	244093.000	 49969.000	    1	
gr96_p5_f70_lL      	 4867	53544	    5	   95	  355	 242524.0	 237765.0	CTSP_1         	H CTSP1        	  145.3840	244173.000	 49764.000	    1	
gr96_p5_f70_lM      	 7301	53544	    5	   95	  355	 239961.0	 237765.0	CTSP_1         	H CTSP1        	  145.1930	244093.000	 49969.000	    1	
