eil76_p3_f50_lH     	   73	  403	    3	   75	  126	   1084.0	   1084.0	CTSP_1         	H CTSP1        	   70.4370	  1212.000	   410.000	    1	
eil76_p3_f50_lL     	   36	  403	    3	   75	  126	   1085.0	   1085.0	CTSP_1         	H CTSP1        	   70.2230	  1212.000	   410.000	    1	
eil76_p3_f50_lM     	   55	  403	    3	   75	  126	   1085.0	   1084.0	CTSP_1         	H CTSP1        	   69.5480	  1212.000	   410.000	    1	
eil76_p3_f70_lH     	   93	  512	    3	   75	  167	   1385.0	   1383.0	CTSP_1         	H CTSP1        	   69.6390	  1427.000	   493.000	    1	
eil76_p3_f70_lL     	   46	  512	    3	   75	  167	   1390.0	   1390.0	CTSP_1         	H CTSP1        	   69.6020	  1427.000	   493.000	    1	
eil76_p3_f70_lM     	   69	  512	    3	   75	  167	   1390.0	   1390.0	CTSP_1         	H CTSP1        	   69.3880	  1427.000	   493.000	    1	
eil76_p3_f90_lH     	  105	  579	    3	   75	  197	   1490.0	   1490.0	CTSP_1         	H CTSP1        	   69.6970	  1495.000	   528.000	    1	
eil76_p3_f90_lL     	   52	  579	    3	   75	  197	   1495.0	   1495.0	CTSP_1         	H CTSP1        	   69.5410	  1495.000	   528.000	    1	
eil76_p3_f90_lM     	   79	  579	    3	   75	  197	   1490.0	   1490.0	CTSP_1         	H CTSP1        	   70.2510	  1495.000	   528.000	    1	
eil76_p5_f50_lH     	   76	  420	    5	   75	  184	   1861.0	   1859.0	CTSP_1         	H CTSP1        	   69.3540	  2018.000	   427.000	    1	
eil76_p5_f50_lL     	   38	  420	    5	   75	  184	   1881.0	   1875.0	CTSP_1         	H CTSP1        	   69.7510	  2018.000	   427.000	    1	
eil76_p5_f50_lM     	   57	  420	    5	   75	  184	   1873.0	   1866.0	CTSP_1         	H CTSP1        	   72.6020	  2018.000	   427.000	    1	
eil76_p5_f70_lH     	   92	  508	    5	   75	  272	   2264.0	   2264.0	CTSP_1         	H CTSP1        	   74.8600	  2293.000	   505.000	    1	
eil76_p5_f70_lL     	   46	  508	    5	   75	  272	   2270.0	   2270.0	CTSP_1         	H CTSP1        	   71.9400	  2469.000	   514.000	    1	
eil76_p5_f70_lM     	   69	  508	    5	   75	  272	   2264.0	   2264.0	CTSP_1         	H CTSP1        	   71.7610	  2334.000	   503.000	    1	
eil76_p5_f90_lH     	  103	  568	    5	   75	  333	   2533.0	   2533.0	CTSP_1         	H CTSP1        	   71.0960	  2556.000	   532.000	    1	
